u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,junction,bridge,tunnel
102587078,6799652357,0,743255227,Melvin Avenue,tertiary,False,True,106.674,"LINESTRING (-8516415.222188411 4720254.741812573, -8516453.91684341 4720212.892606301, -8516508.496789748 4720153.857161434)",,,,,,no,
7308532659,102631416,0,115397811,School Street,residential,True,False,7.778,"LINESTRING (-8515075.970790524 4718603.175568687, -8515085.945016898 4718602.259101085)",,,,,,no,
4354431921,102584617,0,11507186,Bowyer Road,residential,False,False,53.491,"LINESTRING (-8515208.841734735 4719842.845438468, -8515156.354594827 4719798.219562145)",,,,,,no,
4354431921,102584615,0,11507186,Bowyer Road,residential,False,True,71.352,"LINESTRING (-8515208.841734735 4719842.845438468, -8515278.861694444 4719902.366007998)",,,,,,no,
4354431921,8390795756,0,437649001,Vandergrift Road,residential,False,True,22.498,"LINESTRING (-8515208.841734735 4719842.845438468, -8515229.124145959 4719822.150808366)",,,,,,no,
4354431922,102636689,0,11507189,Fire Station Road,residential,False,False,12.405,"LINESTRING (-8515136.673308853 4719861.234335543, -8515151.8350235 4719856.193139256)",,,,,,no,
4354431922,3812813020,0,11507189,Fire Station Road,residential,False,True,25.543,"LINESTRING (-8515136.673308853 4719861.234335543, -8515122.491205728 4719866.948649136, -8515115.466945857 4719870.543369364, -8515112.873201722 4719879.909698173)",,,,,,no,
4835957716,102614360,0,11512237,Ridge Road,residential,False,False,44.932,"LINESTRING (-8515322.855157206 4720862.004409459, -8515378.103020487 4720879.249313583)",,,,,,no,
4835957716,4835957716,0,11512237,Ridge Road,residential,False,False,80.62400000000001,"LINESTRING (-8515322.855157206 4720862.004409459, -8515289.414782172 4720864.811717432, -8515282.012036033 4720863.29347935, -8515281.756001206 4720857.922355885, -8515284.817287203 4720846.693136284, -8515291.707963683 4720842.868902346, -8515300.902953621 4720843.885833328, -8515307.025525615 4720847.452254054, -8515322.855157206 4720862.004409459)",,,,,,no,
4835957716,4835957716,1,11512237,Ridge Road,residential,False,True,80.624,"LINESTRING (-8515322.855157206 4720862.004409459, -8515307.025525615 4720847.452254054, -8515300.902953621 4720843.885833328, -8515291.707963683 4720842.868902346, -8515284.817287203 4720846.693136284, -8515281.756001206 4720857.922355885, -8515282.012036033 4720863.29347935, -8515289.414782172 4720864.811717432, -8515322.855157206 4720862.004409459)",,,,,,no,
102620127,7036242950,0,294005889,Prince George Street,residential,True,False,41.404,"LINESTRING (-8514757.452331517 4718848.1331450185, -8514798.696202856 4718881.92876216)",,,,,,no,
102620127,7475369162,0,534640214,Maryland Avenue,residential,False,False,118.811,"LINESTRING (-8514757.452331517 4718848.1331450185, -8514856.248379597 4718731.29569077)",,,,,,no,
102620127,102575051,0,534640214,Maryland Avenue,residential,False,True,81.155,"LINESTRING (-8514757.452331517 4718848.1331450185, -8514690.961199667 4718928.770246589)",,,,,,no,
102620129,7475369162,0,534640214,Maryland Avenue,residential,False,True,7.001,"LINESTRING (-8514862.014729219 4718724.364819006, -8514856.248379597 4718731.29569077)",,,,,,no,
102620129,102656066,0,11520321,State Circle,residential,True,False,25.994,"LINESTRING (-8514862.014729219 4718724.364819006, -8514870.23010764 4718727.443614763, -8514879.269250292 4718729.319532635, -8514894.531152481 4718731.854170312)",2,,20 mph,,roundabout,no,
102554613,2286912254,0,11509752,Longshaw Road,residential,False,True,14.573,"LINESTRING (-8515237.751406495 4720225.152314817, -8515251.232196828 4720238.214076654)",,,,,,no,
102554613,102581989,0,"[11501729, 11506647]",Wood Road,residential,False,False,349.75,"LINESTRING (-8515237.751406495 4720225.152314817, -8515177.193603503 4720267.875223327, -8515166.662779674 4720267.3882699525, -8515054.263489818 4720176.8296711715, -8515002.678037787 4720157.709779446, -8514917.362780044 4720084.696472284, -8514914.735640058 4720080.729306867, -8514912.598305836 4720075.143769743, -8514908.43495688 4720059.862328775, -8514901.93389862 4720033.037512003)",,,,,,no,
102554613,102597243,0,"[11509752, 11509754]",Longshaw Road,residential,False,"[False, True]",255.887,"LINESTRING (-8515237.751406495 4720225.152314817, -8515064.40469543 4720081.287860749, -8515032.344682083 4720054.634849569, -8515071.417823352 4720005.697181834)",,,,,,no,
102652979,102596476,0,11519252,Ridge Avenue,residential,False,False,41.331,"LINESTRING (-8516166.690293266 4718874.525221141, -8516153.610253097 4718926.120997581)",,,,,,no,
102652979,102620905,0,11519252,Ridge Avenue,residential,False,True,116.95599999999999,"LINESTRING (-8516166.690293266 4718874.525221141, -8516150.025765495 4718850.968535687, -8516105.241934348 4718792.886145689, -8516057.263233816 4718786.341873587)",,,,,,no,
102587586,3713976514,0,11511461,Market Space,residential,True,False,4.161,"LINESTRING (-8514539.978574304 4718514.7225070605, -8514543.485138265 4718510.67003786)",,,,,,no,
102587587,12112769136,0,633517751,Fleet Street,residential,True,False,16.155,"LINESTRING (-8514565.30375846 4718535.7581417635, -8514549.296015685 4718522.469457991)",1,,,,,no,
4383628533,4383628535,0,633517747,,secondary,True,False,2.466,"LINESTRING (-8514524.52742898 4718430.06490038, -8514521.399351291 4718429.52075702)",,,,,roundabout,no,
4383628535,10245669636,0,50319305,Compromise Street,secondary,True,False,9.239,"LINESTRING (-8514521.399351291 4718429.52075702, -8514515.588473871 4718419.139080105)",,,,,,no,
4383628535,639278205,0,50319304,,secondary,True,False,26.549,"LINESTRING (-8514521.399351291 4718429.52075702, -8514517.124682844 4718429.6639526365, -8514513.016993634 4718430.823837218, -8514509.298922643 4718432.928813275, -8514506.193108847 4718435.864324834, -8514503.866531491 4718439.44421813, -8514502.463905906 4718443.482339283, -8514502.074287688 4718447.735255853, -8514502.697676837 4718451.973854615)",,,,,roundabout,no,
4383628537,10031904484,0,50319297,Compromise Street,secondary,False,True,18.105,"LINESTRING (-8514480.1666119 4718392.676591718, -8514472.229532206 4718370.753446123)",,,,,,no,
4383628537,639278160,0,627373679,Compromise Street,secondary,True,False,7.106,"LINESTRING (-8514480.1666119 4718392.676591718, -8514481.780744517 4718401.683567296)",2,,,,,no,
5488762136,102584615,0,11507186,Bowyer Road,residential,False,False,55.834,"LINESTRING (-8515334.955585854 4719947.364707114, -8515278.861694444 4719902.366007998)",,,,,,no,
5488762136,102584613,0,11507186,Bowyer Road,residential,False,True,54.828,"LINESTRING (-8515334.955585854 4719947.364707114, -8515375.709651435 4719983.169034333, -8515385.873120945 4719996.001335992)",,,,,,no,
7229545534,102646589,0,11517975,Taylor Avenue,primary,False,True,75.767,"LINESTRING (-8516332.010869043 4719737.911926507, -8516283.008029196 4719794.36708075, -8516280.636924041 4719797.102485605, -8516268.046689633 4719811.610168719)",4,MD 435,,,,no,
11400928887,102589153,0,1229453339,,residential,False,False,161.724,"LINESTRING (-8513414.249091709 4718895.94824826, -8513575.105755905 4719028.253627948)",,,,private,,no,
11400928887,5794741402,0,377864877,Turner Joy Road,residential,True,False,429.59100000000007,"LINESTRING (-8513414.249091709 4718895.94824826, -8513665.608501919 4718594.010896391, -8513739.112761691 4718505.471996697, -8513746.281736897 4718497.768017727, -8513755.588046327 4718493.214367482, -8513779.47720905 4718488.216810289)",,,,private,,no,
102620903,102620905,0,11513341,Ridout Street,residential,False,False,37.868,"LINESTRING (-8516052.465363761 4718834.872692114, -8516057.263233816 4718786.341873587)",,,,,,no,
102620905,102568128,0,11513341,Ridout Street,residential,False,False,72.472,"LINESTRING (-8516057.263233816 4718786.341873587, -8516066.146529183 4718693.433713514)",,,,,,no,
102620905,102620903,0,11513341,Ridout Street,residential,False,True,37.868,"LINESTRING (-8516057.263233816 4718786.341873587, -8516052.465363761 4718834.872692114)",,,,,,no,
102620905,102646387,0,824433731,Clay Street,residential,False,True,73.893,"LINESTRING (-8516057.263233816 4718786.341873587, -8515962.341104016 4718779.597124924)",,,15 mph,,,no,
102620905,102652979,0,11519252,Ridge Avenue,residential,False,False,116.95600000000002,"LINESTRING (-8516057.263233816 4718786.341873587, -8516105.241934348 4718792.886145689, -8516150.025765495 4718850.968535687, -8516166.690293266 4718874.525221141)",,,,,,no,
8413536022,102629499,0,1071788458,Tucker Street,residential,False,False,48.903,"LINESTRING (-8516030.947306192 4720307.175302186, -8516077.857339613 4720349.211087243)",,,,,,no,
8413536022,102638844,0,1071788458,Tucker Street,residential,False,True,79.884,"LINESTRING (-8516030.947306192 4720307.175302186, -8515954.314968731 4720238.514841104)",,,,,,no,
3981041564,102563658,0,1075128736,Duke of Gloucester Street,secondary,True,False,22.369,"LINESTRING (-8514588.101990175 4718131.692567202, -8514565.938279558 4718113.292487561)",2,,25 mph,,,no,
102653935,102639738,0,11519447,Thompson Street,residential,False,False,231.02,"LINESTRING (-8515772.251941537 4717812.595528045, -8515620.868566008 4718068.688542013)",,,,,,no,
102588622,102595472,0,"[11508112, 1303089561]","['Cheston Avenue', 'Franklin Street']",residential,False,False,213.582,"LINESTRING (-8515486.895558838 4717735.904911496, -8515637.065551918 4717820.17011817, -8515585.090481669 4717908.903497942)",,,,,,no,
102555936,3812721933,0,11508219,Santee Road,residential,False,False,17.701,"LINESTRING (-8513945.85531999 4719339.784554152, -8513928.400423834 4719325.1200171085)",,,,private,,no,
102555936,3655986598,0,11520014,Holloway Road,residential,False,True,231.987,"LINESTRING (-8513945.85531999 4719339.784554152, -8514173.603866205 4719533.1751207225)",,,,private,,no,
3583828380,1727065888,0,352622539,Badger Road,residential,True,False,8.21,"LINESTRING (-8515703.200461399 4720362.444876435, -8515703.634607412 4720367.285812296, -8515705.883261127 4720371.59682517, -8515706.540046122 4720372.141072773)",,,,,roundabout,no,
3583828380,7698084110,0,352622541,Badger Road,residential,False,False,333.473,"LINESTRING (-8515703.200461399 4720362.444876435, -8515695.652999924 4720363.0177681325, -8515560.566797845 4720412.4584435625, -8515550.35880054 4720414.735699486, -8515534.473509204 4720412.78785791, -8515514.658639843 4720404.280377767, -8515436.167266885 4720308.836679139, -8515386.87499636 4720265.196980058, -8515351.764828965 4720244.673353255)",,,,,,no,
3583828391,102591767,0,352622544,Monroe Road,residential,False,True,51.602,"LINESTRING (-8515688.472892767 4720474.64633311, -8515693.816228326 4720453.277259407, -8515698.769945666 4720447.333456699, -8515729.594312668 4720427.411001235)",,,,,,no,
8389550498,102587077,0,11507733,Ridgely Avenue,tertiary,False,False,40.317,"LINESTRING (-8516241.83094955 4720095.652731408, -8516279.846555658 4720131.027923409)",,MD 436,,,,no,
8389550498,8411894006,0,11507733,Ridgely Avenue,tertiary,False,True,16.668,"LINESTRING (-8516241.83094955 4720095.652731408, -8516226.11263745 4720081.030066646)",,MD 436,,,,no,
8389550499,7085887671,0,160669677,Annapolis Street,tertiary,False,False,97.086,"LINESTRING (-8516136.856669735 4720203.0390195465, -8516045.797326263 4720117.336134049)",,,,,,no,
8389550499,102597968,0,160669677,Annapolis Street,tertiary,False,True,44.114,"LINESTRING (-8516136.856669735 4720203.0390195465, -8516177.755450651 4720242.48206827)",,,,,,no,
8390795753,8390795756,0,437649001,Vandergrift Road,residential,False,False,4.801,"LINESTRING (-8515233.398814404 4719817.682492396, -8515229.124145959 4719822.150808366)",,,,,,no,
8390795753,1486127380,0,437649001,Vandergrift Road,residential,False,True,193.852,"LINESTRING (-8515233.398814404 4719817.682492396, -8515262.152638875 4719788.208842154, -8515287.867441248 4719759.093313586, -8515309.61926975 4719734.460467355, -8515336.202364152 4719712.36256379, -8515363.965445155 4719701.6072179135, -8515394.422457837 4719678.9222115595, -8515421.161399525 4719657.16814014)",,,,,,no,
8390795756,4354431921,0,437649001,Vandergrift Road,residential,False,False,22.498,"LINESTRING (-8515229.124145959 4719822.150808366, -8515208.841734735 4719842.845438468)",,,,,,no,
8390795756,8390795753,0,437649001,Vandergrift Road,residential,False,True,4.801,"LINESTRING (-8515229.124145959 4719822.150808366, -8515233.398814404 4719817.682492396)",,,,,,no,
102621697,8064433823,0,1303091350,Giddings Avenue,residential,False,True,105.593,"LINESTRING (-8516411.826943941 4719990.988716222, -8516355.62173304 4720050.624730363, -8516318.552342605 4720089.966932712)",,,,,,no,
7308468739,102566164,0,1075128734,Duke of Gloucester Street,secondary,True,False,129.851,"LINESTRING (-8515088.58328883 4718542.617286, -8515084.319752334 4718539.88221958, -8515080.935639814 4718537.190113038, -8515075.592304256 4718532.922839239, -8514958.27269291 4718437.869064924)",2,,25 mph,,,no,
102621740,7308538329,0,11519485,West Washington Street,residential,False,True,26.132,"LINESTRING (-8515574.19230352 4718578.302094551, -8515565.219952561 4718545.867863283)",,,,,,no,
102621740,102622512,0,11519485,West Washington Street,residential,False,False,110.90100000000001,"LINESTRING (-8515574.19230352 4718578.302094551, -8515581.439202368 4718607.987024959, -8515579.335263994 4718624.168427384, -8515578.121881545 4718649.829607011, -8515574.615317583 4718719.997226629)",,,,,,no,
102589040,102557104,0,11508191,Club Road,residential,False,True,114.875,"LINESTRING (-8514548.950925263 4719126.850111522, -8514587.723503906 4719134.268157347, -8514670.144454889 4719204.78282535)",,,,,,no,
4835974738,4835974799,0,436237643,Sims Road,residential,False,True,26.983,"LINESTRING (-8514693.96682592 4719468.558431002, -8514716.854113225 4719442.408265387)",,,,,,no,
4835974738,7185334298,0,436237643,Sims Road,residential,False,False,164.38,"LINESTRING (-8514693.96682592 4719468.558431002, -8514633.130724201 4719538.08726624, -8514620.395774454 4719547.052295974, -8514607.649692757 4719551.13382172, -8514592.588165652 4719551.262712034, -8514577.470978804 4719547.066617114, -8514561.774930602 4719541.595943067, -8514521.933684846 4719525.44171861)",,,,,,no,
3812745895,102571993,0,11504726,Decatur Road,residential,False,False,4.685,"LINESTRING (-8514458.971380854 4719215.62356821, -8514454.351621985 4719211.742666859)",,,,,,no,
3812745895,5184562694,0,11504726,Decatur Road,residential,False,True,79.463,"LINESTRING (-8514458.971380854 4719215.62356821, -8514537.36256627 4719281.412948538)",,,,,,no,
3812745896,102576703,0,11505613,Hanover Street,residential,False,False,6.249,"LINESTRING (-8514547.871126201 4719085.89343112, -8514554.027094042 4719091.077449355)",,,15 mph,,,no,
3812745896,3812701967,0,11505613,Hanover Street,residential,False,True,121.111,"LINESTRING (-8514547.871126201 4719085.89343112, -8514429.260208761 4718984.60512049)",,,15 mph,,,no,
3812745902,503729146,0,581832632,Hanover Street,residential,True,False,115.897,"LINESTRING (-8514561.596819416 4719098.137456351, -8514675.498922395 4719194.600843603)",,,15 mph,,,no,
4835974741,102579127,0,11507960,Dorsey Road,residential,False,False,86.596,"LINESTRING (-8514807.178748056 4719508.428254723, -8514720.516524471 4719438.226536506)",,,,,,no,
4835974741,2098730870,0,11507960,Dorsey Road,residential,False,True,61.068,"LINESTRING (-8514807.178748056 4719508.428254723, -8514868.30428045 4719557.92204713)",,,,,,no,
102589151,102589153,0,11508219,Santee Road,residential,False,False,175.84,"LINESTRING (-8513748.485862814 4719173.936177906, -8513575.105755905 4719028.253627948)",,,,private,,no,
102589151,102559048,0,11508219,Santee Road,residential,False,True,83.672,"LINESTRING (-8513748.485862814 4719173.936177906, -8513830.984737441 4719243.26250272)",,,,private,,no,
102589151,5849821659,0,115408963,Cooper Road,residential,False,True,7.185,"LINESTRING (-8513748.485862814 4719173.936177906, -8513754.330136081 4719166.761553304)",,,,private,,no,
102589153,102589151,0,11508219,Santee Road,residential,False,True,175.84,"LINESTRING (-8513575.105755905 4719028.253627948, -8513748.485862814 4719173.936177906)",,,,private,,no,
